date,home_team,away_team,tournament,neutral,is_friendly,home_elo_before,away_elo_before,elo_diff,home_win_rate_5,home_win_rate_10,home_goals_scored_avg_5,home_goals_scored_avg_10,home_goals_conceded_avg_5,home_goals_conceded_avg_10,home_goal_diff_avg_5,home_goal_diff_avg_10,away_win_rate_5,away_win_rate_10,away_goals_scored_avg_5,away_goals_scored_avg_10,away_goals_conceded_avg_5,away_goals_conceded_avg_10,away_goal_diff_avg_5,away_goal_diff_avg_10,home_advantage,h2h_home_win_rate,h2h_avg_goal_diff,h2h_num_meetings,home_streak,away_streak,home_days_since_last,away_days_since_last,home_squad_value,away_squad_value,squad_value_diff,home_avg_age,away_avg_age,home_sentiment_avg,away_sentiment_avg,sentiment_diff,home_sentiment_volume,away_sentiment_volume,outcome
2020-11-15,Belarus,Lithuania,UEFA Nations League,0,0,1451.1321954609537,1359.6525802472415,91.47961521371212,0.4,0.2,1.8,1.0,1.8,1.9,0.0,-0.9,0.6,0.4,1.6,1.0,0.8,1.6,0.8,-0.6,0.3,0.4444444444444444,1.1111111111111112,9,-1,1,4.0,4.0,18.27244186163037,18.124929953436585,0.1475119081937848,27.14,25.24,0.0,0.0,0.0,0,0,1
2020-11-15,Chad,Guinea,African Cup of Nations qualification,0,0,1383.6384035148933,1538.1961809394297,-154.55777742453643,0.2,0.2,0.4,0.4,1.4,1.5,-1.0,-1.1,0.6,0.4,1.8,1.3,1.2,1.3,0.6,0.0,0.5,0.0,-1.0,2,-4,3,4.0,4.0,18.111079198867422,17.922358443504617,0.1887207553628052,26.22,25.85,0.0,0.0,0.0,0,0,0
2020-11-15,Guatemala,Honduras,Friendly,0,1,1545.0160020882552,1615.2911060120148,-70.27510392375962,0.6,0.6,3.6,3.4,0.0,0.2,3.6,3.2,0.6,0.6,1.8,2.1,0.4,0.7,1.4,1.4,0.8,0.2,-0.5,20,0,0,40.0,36.0,18.30170773055323,18.202607790401423,0.09909994015180601,26.21,24.78,0.0,0.0,0.0,0,0,1
2020-11-15,Georgia,Armenia,UEFA Nations League,0,0,1495.271396043552,1431.65818234739,63.61321369616189,0.2,0.3,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.2,1.4,1.3,2.8,2.4,-1.4,-1.1,0.5,0.5,1.1666666666666667,6,-1,0,3.0,32.0,16.2045883434544,18.118263249805857,-1.9136749063514564,25.08,25.66,0.0,0.0,0.0,0,0,-1
2020-11-15,Burundi,Mauritania,African Cup of Nations qualification,0,0,1423.4405051825104,1453.9513378615518,-30.510832679041414,0.2,0.1,0.6,0.5,1.4,1.4,-0.8,-0.9,0.4,0.2,1.0,0.7,0.4,1.0,0.6,-0.3,0.4,0.3333333333333333,0.3333333333333333,3,0,0,4.0,4.0,16.42895670323127,18.199907905276955,-1.7709512020456835,24.8,24.94,0.0,0.0,0.0,0,0,1
2020-11-15,Slovenia,Kosovo,UEFA Nations League,0,0,1532.5954468619234,1482.5190815483836,50.07636531353978,0.8,0.5,2.0,1.4,0.0,0.6,2.0,0.8,0.0,0.1,0.6,0.7,1.4,1.5,-0.8,-0.8,0.5,1.0,1.0,1,0,-1,4.0,4.0,19.43765678009518,17.958414035397606,1.4792427446975722,25.26,26.46,0.0,0.0,0.0,0,0,1
2020-11-15,Comoros,Kenya,African Cup of Nations qualification,0,0,1377.654076811931,1511.9347032134046,-134.28062640147368,0.4,0.4,0.6,0.9,0.6,0.9,0.0,0.0,0.2,0.2,1.0,1.0,1.0,1.4,0.0,-0.4,0.3,0.0,-0.25,4,0,0,4.0,4.0,16.130529528917066,17.88789921024021,-1.7573696813231443,25.07,24.57,0.0,0.0,0.0,0,0,1
2020-11-15,Equatorial Guinea,Libya,African Cup of Nations qualification,0,0,1425.439118989792,1513.5904750727523,-88.15135608296032,0.4,0.3,1.2,1.4,1.2,1.3,0.0,0.1,0.2,0.3,1.2,1.9,1.8,1.6,-0.6,0.3,0.4,0.6666666666666666,0.6666666666666666,3,1,-1,4.0,4.0,15.525137094853802,17.9140933096932,-2.388956214839398,26.5,24.96,0.0,0.0,0.0,0,0,1
2020-11-16,Basque Country,Costa Rica,Friendly,0,1,1602.5625287853534,1634.2673337062338,-31.704804920880406,0.6,0.6,1.8,2.4,0.8,0.9,1.0,1.5,0.0,0.1,0.4,0.7,1.0,1.0,-0.6,-0.3,0.6,0.0,0.0,0,0,0,537.0,3.0,13.982991705269361,19.73509048328846,-5.752098778019098,26.54,26.1,0.0,0.0,0.0,0,0,1
2020-11-16,South Sudan,Uganda,African Cup of Nations qualification,1,0,1351.3062138008474,1572.6084987958768,-221.30228499502937,0.2,0.2,0.4,0.7,0.8,1.5,-0.4,-0.8,0.6,0.5,1.0,0.9,0.2,0.5,0.8,0.4,0.2,0.0,-2.25,4,-1,2,4.0,4.0,18.1367168571398,17.928584344794576,0.20813251234522312,25.26,27.35,0.0,0.0,0.0,0,0,1
2020-11-16,Jordan,Syria,Friendly,1,1,1585.0202460105913,1596.260756300534,-11.240510289942677,0.4,0.5,1.6,1.6,0.2,0.6,1.4,1.0,1.0,0.6,2.0,2.0,0.4,1.1,1.6,0.9,0.4,0.34782608695652173,0.30434782608695654,23,0,6,4.0,4.0,15.955235604463228,16.13849035784274,-0.18325475337951325,25.27,26.02,0.0,0.0,0.0,0,0,1
2020-11-16,United Arab Emirates,Bahrain,Friendly,0,1,1601.6484008327266,1610.223659718903,-8.57525888617647,0.4,0.5,1.8,2.2,2.0,1.5,-0.2,0.7,0.8,0.5,2.2,1.2,1.0,0.7,1.2,0.5,0.6,0.5,0.6111111111111112,18,1,3,4.0,4.0,18.243107965839517,18.02390039392065,0.21920757191886864,25.34,25.22,0.0,0.0,0.0,0,0,-1
2020-11-16,Malawi,Burkina Faso,African Cup of Nations qualification,0,0,1458.7090349710047,1590.8423709521087,-132.13333598110398,0.2,0.3,0.4,0.6,1.2,0.8,-0.8,-0.2,0.8,0.6,2.0,1.3,0.6,0.5,1.4,0.8,0.4,0.0,-1.2,5,-1,4,4.0,4.0,16.046694381608106,17.971560412769715,-1.92486603116161,26.16,25.38,0.0,0.0,0.0,0,0,0
2020-11-16,United States,Panama,Friendly,1,1,1738.481917112908,1581.8903365695721,156.5915805433358,0.6,0.5,1.8,2.0,0.6,0.9,1.2,1.1,0.4,0.4,0.6,1.1,1.4,1.4,-0.8,-0.3,0.7,0.6818181818181818,1.3181818181818181,22,0,-1,4.0,3.0,19.752355143986136,19.85268028939044,-0.10032514540430526,24.41,24.83,0.0,0.0,0.0,0,0,1
2020-11-16,South Africa,São Tomé and Príncipe,African Cup of Nations qualification,0,0,1594.262603775215,1360.1261464662791,234.13645730893586,0.4,0.5,1.0,1.0,1.0,0.9,0.0,0.1,0.4,0.2,1.0,0.9,1.8,1.9,-0.8,-1.0,0.4,1.0,2.0,1,1,-3,3.0,3.0,15.969033535731468,17.869805622352597,-1.9007720866211297,25.49,25.46,0.0,0.0,0.0,0,0,1
2020-11-16,Zimbabwe,Algeria,African Cup of Nations qualification,0,0,1510.1934654243742,1691.383129766487,-181.1896643421128,0.4,0.2,1.2,0.8,1.0,1.3,0.2,-0.5,0.8,0.8,2.4,2.0,0.6,0.5,1.8,1.5,0.4,0.2,-0.2,5,-1,1,4.0,4.0,17.980759461428242,19.987716009125943,-2.006956547697701,25.98,26.35,0.0,0.0,0.0,0,0,0
2020-11-16,Botswana,Zambia,African Cup of Nations qualification,0,0,1427.720460330177,1549.3138061780191,-121.5933458478421,0.0,0.1,0.2,0.5,0.8,0.9,-0.6,-0.4,0.6,0.4,1.4,1.3,1.2,1.8,0.2,-0.5,0.3,0.16666666666666666,-0.5833333333333334,12,-2,2,4.0,4.0,18.068816495753342,17.971526660459055,0.09728983529428703,25.63,25.15,0.0,0.0,0.0,0,0,1
2020-11-16,Eswatini,Congo,African Cup of Nations qualification,0,0,1328.3930155429616,1483.7704065184157,-155.3773909754541,0.0,0.0,0.4,0.7,2.2,2.3,-1.8,-1.6,0.4,0.3,1.2,1.2,0.8,1.1,0.4,0.1,0.1,0.0,-1.6666666666666667,3,-3,1,4.0,4.0,18.07859616958559,16.156377269454058,1.9222189001315328,24.7,26.6,0.0,0.0,0.0,0,0,0
2020-11-16,Gambia,Gabon,African Cup of Nations qualification,0,0,1431.8749242868485,1528.9150101873422,-97.04008590049375,0.4,0.3,1.6,1.2,1.2,1.1,0.4,0.1,0.6,0.6,1.4,1.3,1.2,0.8,0.2,0.5,0.1,0.5,0.0,2,-1,1,4.0,4.0,18.239105304743447,15.928582093618003,2.310523211125444,26.4,24.75,0.20703333333333332,0.07079999999999999,0.13623333333333332,3,3,1
2020-11-16,Mozambique,Cameroon,African Cup of Nations qualification,0,0,1470.1283046483818,1635.7628960142717,-165.63459136588995,0.4,0.4,1.2,1.1,1.8,1.2,-0.6,-0.1,0.4,0.3,1.0,0.9,0.2,0.4,0.8,0.5,0.4,0.0,-3.0,3,-2,1,4.0,4.0,16.222188873939892,19.93833459770359,-3.716145723763699,25.54,26.47,0.3233,0.1998,0.12349999999999997,1,1,-1
2020-11-17,Croatia,Portugal,UEFA Nations League,0,0,1754.4774558413749,1854.985936518055,-100.50848067668016,0.4,0.4,1.8,1.8,1.8,2.0,0.0,-0.2,0.4,0.6,2.0,2.5,0.2,0.4,1.8,2.1,0.8,0.0,-1.6666666666666667,6,-1,-1,3.0,3.0,19.810099872896174,20.923960060404504,-1.1138601875083296,25.17,24.87,0.0,0.0,0.0,0,0,-1
2020-11-17,Luxembourg,Azerbaijan,UEFA Nations League,0,0,1343.7668841940758,1375.8136723601226,-32.04678816604678,0.4,0.3,1.2,1.0,1.6,1.9,-0.4,-0.9,0.2,0.2,0.2,0.5,0.4,1.1,-0.2,-0.6,0.2,0.25,0.0,4,-2,0,3.0,3.0,16.42571335656649,15.92044975395508,0.5052636026114108,26.31,25.93,0.0,0.0,0.0,0,0,0
2020-11-17,Andorra,Latvia,UEFA Nations League,0,0,1142.4233401496103,1299.6151897909685,-157.1918496413582,0.0,0.0,0.4,0.4,2.8,2.1,-2.4,-1.7,0.2,0.2,1.2,0.9,0.8,0.9,0.4,0.0,0.1,0.0,-1.625,8,-3,0,3.0,3.0,18.001543719675198,18.185721713977717,-0.18417799430251947,25.15,25.46,0.0,0.0,0.0,0,0,-1
2020-11-17,France,Sweden,UEFA Nations League,0,0,1920.5852295791997,1712.0432811259682,208.5419484532315,0.6,0.7,2.0,2.0,0.8,0.8,1.2,1.2,0.4,0.5,1.0,1.0,1.8,1.2,-0.8,-0.2,0.7,0.5,0.25,12,1,1,3.0,3.0,21.293900210407436,19.526339809001872,1.7675604014055644,25.48,24.54,0.0,0.0,0.0,0,0,1
2020-11-17,Japan,Mexico,Friendly,1,1,1767.1753741537957,1820.5159544263636,-53.34058027256788,0.6,0.7,1.4,2.1,0.2,0.6,1.2,1.5,0.8,0.8,2.2,2.4,1.0,1.1,1.2,1.3,0.6,0.2,-0.6,5,2,1,4.0,3.0,19.895592401050106,19.943646934484104,-0.048054533433997904,26.34,25.22,0.0,0.45489999999999997,-0.45489999999999997,0,2,-1
2020-11-17,Spain,Germany,UEFA Nations League,0,0,1876.346754491611,1866.0395502030244,10.30720428858649,0.2,0.4,0.6,2.1,0.6,0.5,0.0,1.6,0.6,0.6,2.4,2.7,1.6,1.1,0.8,1.6,0.9,0.3333333333333333,0.0,9,0,2,3.0,3.0,20.983436380042647,21.118331252560253,-0.1348948725176058,25.41,26.51,0.9367,0.0,0.9367,1,0,1
2020-11-17,Saudi Arabia,Jamaica,Friendly,0,1,1627.8074020415427,1597.8420434145003,29.965358627042406,0.8,0.6,1.8,1.6,0.4,0.7,1.4,0.9,0.6,0.6,2.2,2.4,0.8,0.8,1.4,1.6,0.5,0.6,1.8,5,1,-1,3.0,3.0,19.70272831898734,19.7399680195352,-0.037239700547861077,26.02,25.33,0.0,0.0,0.0,0,0,-1
2020-11-17,South Korea,Qatar,Friendly,1,1,1741.6215093141745,1678.3836029636616,63.23790635051296,0.6,0.5,1.2,1.8,1.2,0.8,0.0,1.0,0.4,0.6,2.4,2.0,1.8,1.2,0.6,0.8,0.7,0.6,0.6,5,-1,0,3.0,4.0,19.573164869541316,19.6169067300171,-0.04374186047578377,23.7,25.8,0.8473,0.0,0.8473,1,0,1
2020-11-17,Switzerland,Ukraine,UEFA Nations League,0,0,1736.3438217658359,1731.4803271770097,4.863494588826143,0.0,0.3,1.2,1.7,1.8,1.3,-0.6,0.4,0.2,0.4,0.8,1.1,2.8,2.2,-2.0,-1.1,0.4,0.0,-0.3333333333333333,3,0,-2,3.0,3.0,19.769498599304498,19.657106149732428,0.11239244957207006,26.27,24.59,0.0,0.0,0.0,0,0,1
2020-11-17,Malta,Faroe Islands,UEFA Nations League,0,0,1237.3614739508703,1271.7362677834078,-34.374793832537534,0.8,0.4,1.8,1.3,0.2,1.5,1.6,-0.2,0.2,0.4,1.0,1.0,1.6,1.7,-0.6,-0.7,0.4,0.2222222222222222,-0.5555555555555556,9,3,0,3.0,3.0,18.070706060196137,16.486746486777058,1.5839595734190794,25.4,26.48,-0.4242,0.17610000000000003,-0.6003000000000001,2,3,0
2020-11-17,Uzbekistan,Iraq,Friendly,1,1,1641.5951904402236,1657.4571764700027,-15.861986029779018,0.4,0.5,1.4,1.8,1.4,1.1,0.0,0.7,0.4,0.5,1.2,1.4,0.6,0.4,0.6,1.0,0.6,0.5,0.2,10,-1,0,5.0,5.0,18.344495731627973,18.26491078880618,0.07958494282179274,25.65,25.59,0.0,0.0,0.0,0,0,-1
2020-11-17,Bangladesh,Nepal,Friendly,0,1,1296.0157178788006,1282.1425369653484,13.873180913452188,0.4,0.5,1.2,1.2,1.4,0.9,-0.2,0.3,0.2,0.1,0.4,0.3,2.2,2.2,-1.8,-1.9,0.5,0.625,0.5625,16,1,-4,4.0,4.0,16.193970732283113,18.28218911538686,-2.0882183831037473,23.87,25.38,0.0,0.0,0.0,0,0,0
2020-11-17,Gibraltar,Liechtenstein,UEFA Nations League,0,0,1306.1846118580308,1189.9873426500906,116.19726920794028,0.4,0.2,0.4,0.5,1.0,2.5,-0.6,-2.0,0.4,0.2,0.8,0.6,1.0,1.8,-0.2,-1.2,0.3,0.5,0.0,4,0,-1,3.0,6.0,18.008224011299603,18.04260510133846,-0.034381090038856144,25.08,25.14,0.0,0.0,0.0,0,0,0
2020-11-17,Ecuador,Colombia,FIFA World Cup qualification,0,0,1668.0231511839884,1805.9315156779385,-137.9083644939501,0.6,0.5,2.0,1.7,1.2,1.5,0.8,0.2,0.6,0.3,1.4,0.9,1.0,1.0,0.4,-0.1,0.5,0.125,-0.8333333333333334,24,2,-1,5.0,4.0,19.51684302379841,19.750425867117585,-0.23358284331917645,25.77,25.0,0.0,0.0,0.0,0,0,1
2020-11-17,Montenegro,Cyprus,UEFA Nations League,0,0,1496.1597011101724,1372.2490078264825,123.91069328368985,0.2,0.4,0.8,0.9,0.6,1.2,0.2,-0.3,0.2,0.1,0.8,0.6,1.4,2.3,-0.6,-1.7,0.3,0.25,0.5,4,0,1,3.0,3.0,16.260372428483095,18.20179815184423,-1.9414257233611352,26.01,25.78,0.0,0.0,0.0,0,0,1
2020-11-17,Central African Republic,Morocco,African Cup of Nations qualification,1,0,1432.2456829213388,1663.642878757524,-231.39719583618512,0.4,0.3,1.0,0.8,1.2,1.3,-0.2,-0.5,0.6,0.4,2.2,1.7,0.6,0.9,1.6,0.8,0.7,0.0,-1.75,4,-2,1,4.0,4.0,18.001443914520234,19.852234400196547,-1.8507904856763133,26.29,24.9,0.0,0.0,0.0,0,0,-1
2020-11-17,Lesotho,Benin,African Cup of Nations qualification,0,0,1387.1058607710163,1537.3731942393053,-150.26733346828905,0.0,0.0,1.0,0.8,1.6,1.2,-0.6,-0.4,0.6,0.4,1.4,1.0,0.8,0.8,0.6,0.2,0.1,0.0,-1.0,1,-2,3,3.0,3.0,16.030695871277402,17.832477678367514,-1.8017818070901122,25.33,25.81,0.0,0.0,0.0,0,0,0
2020-11-17,Paraguay,Bolivia,FIFA World Cup qualification,0,0,1648.337185853965,1491.9502529388326,156.38693291513232,0.4,0.3,1.0,1.0,0.6,0.9,0.4,0.1,0.2,0.1,1.4,0.9,3.0,2.9,-1.6,-2.0,0.2,0.4074074074074074,0.48148148148148145,27,0,-3,5.0,5.0,19.830509024685895,18.343551915140672,1.486957109545223,25.47,26.02,0.0,0.0,0.0,0,0,0
2020-11-17,Angola,DR Congo,African Cup of Nations qualification,0,0,1497.9346493529602,1553.0637490283702,-55.12909967541009,0.4,0.4,1.4,1.1,1.2,0.8,0.2,0.3,0.0,0.1,0.6,1.3,1.2,1.5,-0.6,-0.2,0.6,0.2222222222222222,-0.5555555555555556,9,0,0,3.0,3.0,18.115078255732406,16.225298288866625,1.889779966865781,25.46,24.65,0.0,0.0,0.0,0,0,-1
2020-11-17,Tanzania,Tunisia,African Cup of Nations qualification,0,0,1423.326276681178,1662.8677571392484,-239.5414804580705,0.2,0.1,0.6,0.7,1.0,1.5,-0.4,-0.8,0.8,0.5,2.0,1.2,0.4,0.6,1.6,0.6,0.4,0.0,-1.0,1,-3,1,4.0,4.0,18.089814263678164,19.73239252146218,-1.6425782577840167,25.16,24.32,0.0,0.0,0.0,0,0,0
2020-11-17,Uruguay,Brazil,FIFA World Cup qualification,0,0,1804.5078584766577,1933.1610337251655,-128.65317524850775,0.6,0.5,2.2,1.6,1.6,1.1,0.6,0.5,0.8,0.5,2.6,2.0,0.6,0.9,2.0,1.1,0.7,0.15,-0.7,20,1,4,4.0,4.0,19.627817720999673,20.99380587542755,-1.3659881544278782,24.24,25.77,0.0,0.0,0.0,0,0,-1
2020-11-17,Madagascar,Ivory Coast,African Cup of Nations qualification,0,0,1458.5791200662577,1661.9009562416431,-203.32183617538544,0.4,0.4,2.0,1.5,1.4,1.2,0.6,0.3,0.4,0.5,1.0,1.3,1.0,1.0,0.0,0.3,0.4,0.0,-2.857142857142857,7,-2,1,5.0,5.0,15.951469238466736,19.826688708798113,-3.875219470331377,24.64,25.43,0.0,0.0,0.0,0,0,0
2020-11-17,Namibia,Mali,African Cup of Nations qualification,0,0,1458.873460995183,1575.4287682167783,-116.55530722159529,0.2,0.3,0.6,0.8,1.4,1.4,-0.8,-0.6,0.6,0.5,1.8,1.6,0.8,0.8,1.0,0.8,0.5,0.2,-0.6,5,-1,3,4.0,4.0,18.133253119126042,16.18032792099205,1.9529251981339932,27.12,25.02,-0.0985,0.34309999999999996,-0.4416,1,3,-1
2020-11-17,Venezuela,Chile,FIFA World Cup qualification,0,0,1626.9155720849851,1736.986601268001,-110.07102918301598,0.4,0.4,1.2,1.3,1.2,1.0,0.0,0.3,0.4,0.2,1.6,1.0,1.2,1.3,0.4,-0.3,0.2,0.1111111111111111,-1.3888888888888888,18,-3,1,4.0,4.0,18.078373094378687,19.420720110523376,-1.3423470161446893,24.8,25.89,0.0,0.0,0.0,0,0,1
2020-11-17,Sierra Leone,Nigeria,African Cup of Nations qualification,0,0,1443.0293464679141,1675.488874831918,-232.45952836400397,0.0,0.1,1.2,0.9,1.8,1.7,-0.6,-0.8,0.4,0.4,2.2,1.8,1.8,1.5,0.4,0.3,0.7,0.16666666666666666,-1.0,6,0,0,4.0,4.0,18.10149531771023,19.33610987675662,-1.2346145590463884,24.62,26.15,0.0,0.0,0.0,0,0,0
2020-11-17,Peru,Argentina,FIFA World Cup qualification,0,0,1684.9963985365616,1832.8481791533065,-147.85178061674492,0.0,0.2,1.0,1.0,2.0,1.5,-1.0,-0.5,0.6,0.6,1.4,2.1,0.8,0.8,0.6,1.3,0.3,0.05,-1.05,20,-2,0,4.0,5.0,19.819209049266824,20.99046401382647,-1.1712549645596475,25.05,24.94,0.0,0.0,0.0,0,0,-1
2020-11-17,Togo,Egypt,African Cup of Nations qualification,0,0,1455.1509214162922,1662.6767407720415,-207.52581935574926,0.0,0.1,0.6,0.9,1.0,1.4,-0.4,-0.5,0.6,0.7,0.8,1.2,0.2,0.3,0.6,0.9,0.3,0.125,-2.25,8,-1,1,3.0,3.0,17.976087378016793,19.67274519997326,-1.6966578219564674,25.06,24.53,0.0,0.0,0.0,0,0,-1
2020-11-17,Rwanda,Cape Verde,African Cup of Nations qualification,0,0,1437.9668093506127,1512.0737113862006,-74.10690203558784,0.2,0.3,0.6,1.6,1.0,1.1,-0.4,0.5,0.2,0.3,1.0,1.0,1.0,0.9,0.0,0.1,0.3,0.0,0.0,1,0,0,5.0,5.0,18.077985723912857,18.179718554433407,-0.10173283052055027,26.09,25.6,0.0,0.0,0.0,0,0,0
2020-11-17,Ethiopia,Niger,African Cup of Nations qualification,0,0,1431.5375626704927,1426.7968687885138,4.740693881978814,0.2,0.1,0.8,0.5,1.2,1.2,-0.4,-0.7,0.6,0.3,1.2,0.8,1.4,1.4,-0.2,-0.6,0.2,0.5,0.0,4,-1,3,4.0,4.0,18.050468352285506,17.939450653144924,0.11101769914058224,26.42,25.18,0.0,0.0,0.0,0,0,1
2020-11-17,Sudan,Ghana,African Cup of Nations qualification,0,0,1404.002787608648,1661.3086462409456,-257.3058586322975,0.0,0.3,0.6,1.4,1.8,1.5,-1.2,-0.1,0.8,0.5,2.0,1.5,0.8,0.7,1.2,0.8,0.2,0.1111111111111111,-1.5555555555555556,9,-1,2,5.0,5.0,16.19804952391694,19.908319684391582,-3.710270160474643,26.03,25.3,-0.4193,0.6868,-1.1061,1,1,1
2020-11-18,Czech Republic,Slovakia,UEFA Nations League,0,0,1644.6468405217531,1616.4063228460925,28.240517675660612,0.6,0.5,1.0,1.3,0.8,1.2,0.2,0.1,0.4,0.3,1.0,1.1,1.0,1.3,0.0,-0.2,0.6,0.6153846153846154,1.1538461538461537,13,1,2,3.0,3.0,19.856838505022843,19.756291319633224,0.10054718538961893,25.85,26.09,0.8492,-0.1332,0.9823999999999999,1,1,1
2020-11-18,Austria,Norway,UEFA Nations League,0,0,1674.2333009010445,1614.2433517835184,59.989949117526066,1.0,0.8,1.8,1.6,0.4,0.8,1.4,0.8,0.6,0.5,2.2,2.0,1.2,1.1,1.0,0.9,0.7,0.3333333333333333,0.0,3,5,-1,3.0,3.0,19.90216190226526,19.819634858657096,0.0825270436081631,25.63,25.64,0.0,0.0,0.0,0,0,0
2020-11-18,Hungary,Turkey,UEFA Nations League,0,0,1611.849694467479,1691.1942934043714,-79.34459893689245,0.6,0.5,1.4,1.2,0.6,1.0,0.8,0.2,0.2,0.2,2.4,1.5,2.2,1.3,0.2,0.2,0.6,0.375,0.0,8,0,1,3.0,3.0,19.791594053337704,19.60095272150574,0.1906413318319622,24.66,25.33,0.0,0.0,0.0,0,0,1
2020-11-18,Israel,Scotland,UEFA Nations League,0,0,1503.1703071905733,1619.0122497293682,-115.84194253879491,0.2,0.2,1.0,1.1,1.2,1.4,-0.2,-0.3,0.4,0.6,0.6,1.7,0.4,0.6,0.2,1.1,0.5,0.25,0.0,4,-1,-1,3.0,3.0,19.721259333877402,19.724758474890557,-0.0034991410131546274,25.5,24.81,0.0,0.0,0.0,0,0,1
2020-11-18,Bosnia and Herzegovina,Italy,UEFA Nations League,0,0,1604.6535141287804,1833.5822577665135,-228.92874363773308,0.0,0.1,0.4,0.8,1.8,1.7,-1.4,-0.9,0.6,0.7,2.6,3.2,0.2,0.3,2.4,2.9,0.4,0.25,-0.75,4,-3,2,3.0,3.0,19.770400823627444,21.049017863326217,-1.2786170396987728,27.12,25.59,0.0,0.0,0.0,0,0,-1
2020-11-18,Poland,Netherlands,UEFA Nations League,0,0,1731.1645628926847,1811.5742866679518,-80.40972377526714,0.6,0.7,2.0,1.9,0.6,0.8,1.4,1.1,0.2,0.4,1.0,1.3,0.8,0.6,0.2,0.7,0.7,0.0,-1.0,6,-1,1,3.0,3.0,19.741351208461104,21.178167666509996,-1.4368164580488916,25.94,25.6,0.0,0.0,0.0,0,0,-1
2020-11-18,England,Iceland,UEFA Nations League,0,0,1821.3009687458377,1597.5518663782632,223.74910236757455,0.6,0.7,1.6,2.6,0.8,0.4,0.8,2.2,0.2,0.4,1.0,1.0,2.0,1.7,-1.0,-0.7,0.8,0.6666666666666666,1.6666666666666667,3,-1,-4,3.0,3.0,20.97275514214744,19.673412037660377,1.2993431044870647,24.63,26.21,0.0,-0.2156,0.2156,0,1,1
2020-11-18,Belgium,Denmark,UEFA Nations League,0,0,1907.0151585853616,1767.181654459393,139.8335041259686,0.6,0.8,1.6,2.7,1.0,0.8,0.6,1.9,1.0,0.7,2.4,2.3,0.2,0.4,2.2,1.9,0.9,0.25,-0.5,4,3,5,3.0,3.0,20.701183900698055,19.729990054247896,0.9711938464501593,26.14,24.96,0.0,0.0,0.0,0,0,1
2020-11-18,Northern Ireland,Romania,UEFA Nations League,0,0,1534.656274773142,1620.2029120891357,-85.54663731599362,0.0,0.1,0.6,0.9,1.4,2.1,-0.8,-1.2,0.4,0.3,1.8,1.4,2.0,2.1,-0.2,-0.7,0.4,0.2,-0.4,5,-4,2,3.0,3.0,17.9429801126402,19.815516644539727,-1.8725365318995273,25.86,25.02,0.0,0.0,0.0,0,0,0
2020-11-18,Armenia,North Macedonia,UEFA Nations League,1,0,1444.886218441195,1533.143387193861,-88.25716875266585,0.4,0.3,1.6,1.4,1.2,2.2,0.4,-0.8,0.6,0.5,1.8,1.4,1.2,1.2,0.6,0.2,0.5,0.3333333333333333,0.1111111111111111,9,1,2,3.0,3.0,18.118263249805857,19.795908497939482,-1.6776452481336257,25.66,26.28,0.0,0.0,0.0,0,0,1
2020-11-18,Kosovo,Moldova,UEFA Nations League,0,0,1472.922266741465,1274.5596531023084,198.3626136391565,0.0,0.0,0.6,0.6,1.4,1.7,-0.8,-1.1,0.0,0.0,0.0,0.3,2.8,2.1,-2.8,-1.8,0.4,0.0,0.0,1,-2,-1,3.0,3.0,17.958414035397606,16.411287069056186,1.5471269663414198,26.46,24.91,0.0,0.0,0.0,0,0,1
2020-11-18,Greece,Slovenia,UEFA Nations League,0,0,1592.867782920953,1542.192261668842,50.67552125211091,0.6,0.7,1.4,1.4,0.6,0.6,0.8,0.8,0.8,0.6,2.2,1.5,0.2,0.5,2.0,1.0,0.5,0.5,1.3333333333333333,6,2,1,3.0,3.0,19.687773688989772,19.43765678009518,0.2501169088945936,26.08,25.26,0.0,0.0,0.0,0,0,0
2020-11-18,Albania,Belarus,UEFA Nations League,0,0,1493.9373274578609,1459.4495499213465,34.487777536514386,0.4,0.4,1.0,1.3,0.6,0.8,0.4,0.5,0.4,0.3,1.8,1.2,1.6,1.9,0.2,-0.7,0.5,0.3333333333333333,-0.16666666666666666,6,2,1,3.0,3.0,16.207398367490008,18.27244186163037,-2.0650434941403617,27.18,27.14,0.0,0.0,0.0,0,0,1
2020-11-18,Kazakhstan,Lithuania,UEFA Nations League,0,0,1350.2871506167905,1351.3352257868487,-1.048075170058155,0.0,0.2,0.4,0.9,1.4,1.5,-1.0,-0.6,0.4,0.4,1.4,1.0,1.2,1.6,0.2,-0.6,0.4,0.5,1.0,2,-1,-1,3.0,3.0,16.36671581964594,18.124929953436585,-1.758214133790645,24.08,25.24,0.0,0.0,0.0,0,0,-1
2020-11-18,Serbia,Russia,UEFA Nations League,0,0,1659.7984042147327,1699.2069093496875,-39.408505134954794,0.2,0.3,1.2,1.4,1.2,1.4,0.0,0.0,0.0,0.4,0.8,2.1,1.2,1.3,-0.4,0.8,0.5,0.08333333333333333,-0.4166666666666667,12,0,-1,3.0,3.0,20.046525868917854,19.69986278367614,0.3466630852417154,26.31,26.61,0.0,0.0,0.0,0,0,1
